transaction_id,merchant_display_name,txn_status_name,acquirer_name,issuer_name,payment_mode_id,payment_mode_name,card_type_association_name,amount,is_aggregator,is_reversal,transaction_start_date_time,txn_refund_amt,batch_id,transaction_id,batch_id,nodal_account_bank,actual_txn_amount,refund_amount,bank_charge_amount,mdr_charge,mdr_tax,platform_fee,mard_amount,additonal_taxes,bank_commision,bank_service_tax,amount_to_be_deducted_in_addition_to_bank_charges,is_not_on_sell_rate,convenience_fees_amt_in_paise,convenience_fees_additional_amt_in_paise,settlement_amount,sds,sdscycle,program_name,axis_payout_created,payout_status,payout_nodal_acc
509534624,Karnataka state unorganised workers social security board,CAPTURED,KOTAK_SETU,,10,UPI,,50,TRUE,FALSE,15/01/25,0,366295661,509534624,126672,HDFC,50,0,50,0,0,0,0,0,0,0,0,FALSE,0,0,50,N,PG,UPI,16/01/25,PAID,AXIS
509229565,LGELECTRONICS INDIA PRIVATE LIMITED,CAPTURED,HDFC_FSS_IN_HOUSE,,4,EMI,MASTERCARD,50344,TRUE,FALSE,15/01/25,0,366271875,509229565,126672,HDFC,50344.71,0,50344.71,1102.55,1301.01,0,0,35,906,163,196,FALSE,,,49043.7,N,PG,PG_BANK_EMI,16/01/25,PAID,AXIS
509634434,DREAMPLUG PAYTECH SOLUTIONS PVT LTD,CAPTURED,Cyber_Source_AXIS,AXIS,1,CREDIT/DEBIT CARD,,3083,TRUE,FALSE,15/01/25,0,366315892,509634434,126672,DEFAULT,3083,0,3083,22.81,26.92,0,0,-1,30,5,-8,FALSE,,,3056.08,N,PG,NON_POS_NORMAL,,NOT_INITIATED,
509478154,DREAMPLUG PAYTECH SOLUTIONS PVT LTD,CAPTURED,Cyber_Source_AXIS,,1,CREDIT/DEBIT CARD,,6165,TRUE,FALSE,15/01/25,0,366286716,509478154,126672,DEFAULT,6165,0,6165,45.62,53.83,0,0,-2,61,11,-16,FALSE,,,6111.17,N,PG,NON_POS_NORMAL,,NOT_INITIATED,
509558127,IRCTC E-ticketing,CAPTURED,WOLF_HDFC,,10,UPI,,157,TRUE,FALSE,15/01/25,0,366299525,509558127,126672,HDFC,157.25,0,157.25,0,0,0,0,0,0,0,0,FALSE,,,157.25,N,PG,UPI,16/01/25,PAID,AXIS
509566994,OPPOMobile India ,CAPTURED,KOTAK_SETU,,10,UPI,,40,TRUE,FALSE,15/01/25,0,366301144,509566994,126672,HDFC,40,0,40,0.8,0.8,0,0,0,0,0,0,FALSE,,,39.2,N,PG,UPI,16/01/25,PAID,AXIS
509581944,STANVERSE TECHNOLOGIES PRIVATE LIMITED,CAPTURED,WOLF_HDFC,,10,UPI,,10,TRUE,FALSE,15/01/25,0,366303981,509581944,126672,HDFC,10,0,10,0,0,0,0,0,0,0,0,FALSE,,,10,N,PG,UPI,16/01/25,PAID,AXIS
509620479,IRCTC E-ticketing,PARTIALLY REFUNDED,WOLF_HDFC,,10,UPI,,743,TRUE,FALSE,15/01/25,655,366311763,509620479,126672,HDFC,743.6,0,743.6,0,0,0,0,0,0,0,0,FALSE,,,743.6,N,PG,UPI,16/01/25,PAID,AXIS
509423972,DREAMPLUG PAYTECH SOLUTIONS PVT LTD,CAPTURED,Cyber_Source_AXIS,INDIAN_OVERSEAS_BANK,1,CREDIT/DEBIT CARD,,18495,TRUE,FALSE,15/01/25,0,366283510,509423972,126672,DEFAULT,18495,0,18495,136.86,161.49,0,0,-8,184,33,-48,FALSE,,,18333.51,N,PG,NON_POS_NORMAL,,NOT_INITIATED,
509649705,STANVERSE TECHNOLOGIES PRIVATE LIMITED,CAPTURED,WOLF_HDFC,,10,UPI,,1,TRUE,FALSE,15/01/25,0,366320744,509649705,126672,HDFC,1,0,1,0,0,0,0,0,0,0,0,FALSE,,,1,N,PG,UPI,16/01/25,PAID,AXIS
509974815,Nobroker Technologies Solutions Pvt Ltd,CAPTURED,RBL,,1,CREDIT/DEBIT CARD,,68573,TRUE,FALSE,15/01/25,0,366354839,509974815,126672,RBL NODAL,68573.3,0,68573.3,555.44,655.42,0,0,9,500,90,54,FALSE,,,67917.88,N,PG,NON_POS_NORMAL,16/01/25,PAID,AXIS
509684022,OPPOMobile India ,CAPTURED,KOTAK_SETU,,10,UPI,,40,TRUE,FALSE,15/01/25,0,366329391,509684022,126672,HDFC,40,0,40,0.8,0.8,0,0,0,0,0,0,FALSE,,,39.2,N,PG,UPI,16/01/25,PAID,AXIS
509687268,KALYAN JEWELLERS INDIA LTD,CAPTURED,WOLF_HDFC,,10,UPI,,3000,TRUE,FALSE,15/01/25,0,366330169,509687268,126672,HDFC,3000,0,3000,0,0,0,0,0,0,0,0,FALSE,,,3000,N,PG,UPI,16/01/25,PAID,AXIS
509689085,IRCTC E-ticketing,PARTIALLY REFUNDED,WOLF_HDFC,,10,UPI,,682,TRUE,FALSE,15/01/25,430,366330412,509689085,126672,HDFC,682.7,0,682.7,0,0,0,0,0,0,0,0,FALSE,,,682.7,N,PG,UPI,16/01/25,PAID,AXIS
509763220,DREAMPLUG PAYTECH SOLUTIONS PVT LTD,CAPTURED,Cyber_Source_AXIS,,1,CREDIT/DEBIT CARD,,38737,TRUE,FALSE,15/01/25,0,366339673,509763220,126672,DEFAULT,38737,0,38737,286.65,338.25,0,0,-18,387,69,-100,FALSE,,,38398.75,N,PG,NON_POS_NORMAL,,NOT_INITIATED,
509735567,STANVERSE TECHNOLOGIES PRIVATE LIMITED,CAPTURED,BILLDESK,,11,WALLET,,500,TRUE,FALSE,15/01/25,0,366336894,509735567,126672,HDFC,500,0,500,9.6,11.33,0,0,0,9,1,0,FALSE,,,488.67,N,PG,WALLET,16/01/25,PAID,AXIS
509117276,RELIANCE RETAIL LIMITED,CAPTURED,HDFC_FSS_IN_HOUSE,,4,EMI,,17564,TRUE,FALSE,15/01/25,0,366256164,509117276,126672,HDFC,17564.01,0,17564.01,131.73,324.97,0,0,0,131,23,0,TRUE,275,0,17239.04,N,PG,PG_BRAND_EMI,16/01/25,PAID,AXIS
509789575,PINE LABS PRIVATE LIMITED AR TEAM PG,CAPTURED,HDFC_FSS_IN_HOUSE,AXIS,1,CREDIT/DEBIT CARD,VISA,130,TRUE,FALSE,15/01/25,0,366341882,509789575,126672,HDFC,130,0,130,0,0,0,0,0,2,0,-2,FALSE,,,130,N,PG,NON_POS_NORMAL,16/01/25,PAID,AXIS
509734528,ayro retail solutions private limited,CAPTURED,WOLF_HDFC,,10,UPI,,1022,TRUE,FALSE,15/01/25,0,366336804,509734528,126672,HDFC,1022,0,1022,0,0,0,0,0,0,0,0,FALSE,,,1022,N,PG,UPI,16/01/25,PAID,AXIS
509754294,IRCTC E-ticketing,CAPTURED,WOLF_HDFC,,10,UPI,,518,TRUE,FALSE,15/01/25,0,366338734,509754294,126672,HDFC,518.6,0,518.6,0,0,0,0,0,0,0,0,FALSE,,,518.6,N,PG,UPI,16/01/25,PAID,AXIS
509000309,DREAMPLUG PAYTECH SOLUTIONS PVT LTD,CAPTURED,Cyber_Source_AXIS,,1,CREDIT/DEBIT CARD,,1028,TRUE,FALSE,15/01/25,0,366228972,509000309,126672,DEFAULT,1028,0,1028,7.61,7.61,0,0,0,10,0,-2,FALSE,,,1020.39,N,PG,NON_POS_NORMAL,,NOT_INITIATED,
509764891,IRCTC E-ticketing,CAPTURED,WOLF_HDFC,,10,UPI,,6206,TRUE,FALSE,15/01/25,0,366339596,509764891,126672,HDFC,6206.3,0,6206.3,0,0,0,0,0,0,0,0,FALSE,,,6206.3,N,PG,UPI,16/01/25,PAID,AXIS
509248078,DREAMPLUG PAYTECH SOLUTIONS PVT LTD,CAPTURED,Cyber_Source_AXIS,,1,CREDIT/DEBIT CARD,,1542,TRUE,FALSE,15/01/25,0,366273034,509248078,126672,DEFAULT,1542,0,1542,11.41,11.41,0,0,0,15,0,-4,FALSE,,,1530.59,N,PG,NON_POS_NORMAL,,NOT_INITIATED,
509966596,DROGHERIA SELLERS PRIVATE LIMITED,CAPTURED,RBL,HDFC,1,CREDIT/DEBIT CARD,,44,TRUE,FALSE,15/01/25,0,366354345,509966596,126672,RBL NODAL,44.4,0,44.4,0.67,0.67,0,0,0,0,0,0,FALSE,,,43.73,N,PG,NON_POS_NORMAL,16/01/25,PAID,AXIS
509936581,COMMODUM GROCERIES PRIVATE LIMITED,CAPTURED,RBL,AXIS,1,CREDIT/DEBIT CARD,,233,TRUE,FALSE,15/01/25,0,366352361,509936581,126672,RBL NODAL,233.82,0,233.82,3.51,3.51,0,0,0,0,0,3,FALSE,,,230.31,N,PG,NON_POS_NORMAL,16/01/25,PAID,AXIS
509741713,DROGHERIA SELLERS PRIVATE LIMITED,CAPTURED,RBL,,1,CREDIT/DEBIT CARD,,177,TRUE,FALSE,15/01/25,0,366337496,509741713,126672,RBL NODAL,177.43,0,177.43,2.66,2.66,0,0,0,0,0,2,FALSE,,,174.77,N,PG,NON_POS_NORMAL,16/01/25,PAID,AXIS
509858853,Yeppe.in,CAPTURED,WOLF_HDFC,,10,UPI,,705,TRUE,FALSE,15/01/25,0,366346434,509858853,126672,HDFC,705.25,0,705.25,0.71,0.71,0,0,0,0,0,0,FALSE,,,704.54,N,PG,UPI,16/01/25,PAID,AXIS
509859025,IRCTC E-ticketing,CAPTURED,WOLF_HDFC,,10,UPI,,1703,TRUE,FALSE,15/01/25,0,366346469,509859025,126672,HDFC,1703.6,0,1703.6,0,0,0,0,0,0,0,0,FALSE,,,1703.6,N,PG,UPI,16/01/25,PAID,AXIS
509863974,IRCTC E-ticketing,CAPTURED,WOLF_HDFC,,10,UPI,,356,TRUE,FALSE,15/01/25,0,366346866,509863974,126672,HDFC,356.8,0,356.8,0,0,0,0,0,0,0,0,FALSE,,,356.8,N,PG,UPI,16/01/25,PAID,AXIS
509874649,IRCTC E-ticketing,CAPTURED,WOLF_HDFC,,10,UPI,,1774,TRUE,FALSE,15/01/25,0,366347709,509874649,126672,HDFC,1774.05,0,1774.05,0,0,0,0,0,0,0,0,FALSE,,,1774.05,N,PG,UPI,16/01/25,PAID,AXIS
509827967,DREAMPLUG PAYTECH SOLUTIONS PVT LTD,CAPTURED,Cyber_Source_AXIS,ICICI,1,CREDIT/DEBIT CARD,,15413,TRUE,FALSE,15/01/25,0,366344304,509827967,126672,DEFAULT,15413,0,15413,114.06,134.59,0,0,-1,123,22,-9,FALSE,,,15278.41,N,PG,NON_POS_NORMAL,,NOT_INITIATED,
509324157,DREAMPLUG PAYTECH SOLUTIONS PVT LTD,CAPTURED,Cyber_Source_AXIS,AXIS,1,CREDIT/DEBIT CARD,MASTERCARD,5138,TRUE,FALSE,15/01/25,0,366278073,509324157,126672,DEFAULT,5138,0,5138,38.02,44.86,0,0,0,41,7,-3,FALSE,,,5093.14,N,PG,NON_POS_NORMAL,,NOT_INITIATED,
508841839,DREAMPLUG PAYTECH SOLUTIONS PVT LTD,CAPTURED,Cyber_Source_AXIS,AXIS,1,CREDIT/DEBIT CARD,,10275,TRUE,FALSE,15/01/25,0,366207655,508841839,126672,DEFAULT,10275,0,10275,76.04,89.73,0,0,-4,102,18,-26,FALSE,,,10185.27,N,PG,NON_POS_NORMAL,,NOT_INITIATED,
509930746,DREAMPLUG PAYTECH SOLUTIONS PVT LTD,CAPTURED,Cyber_Source_AXIS,,1,CREDIT/DEBIT CARD,,5138,TRUE,FALSE,15/01/25,0,366351911,509930746,126672,DEFAULT,5138,0,5138,38.02,44.86,0,0,-2,51,9,-13,FALSE,,,5093.14,N,PG,NON_POS_NORMAL,,NOT_INITIATED,
509919436,Yeppe.in,CAPTURED,WOLF_HDFC,,10,UPI,,1998,TRUE,FALSE,15/01/25,0,366351000,509919436,126672,HDFC,1998.71,0,1998.71,2,2,0,0,0,0,0,2,FALSE,,,1996.71,N,PG,UPI,16/01/25,PAID,AXIS
509570528,DREAMPLUG PAYTECH SOLUTIONS PVT LTD,CAPTURED,Cyber_Source_AXIS,ICICI,1,CREDIT/DEBIT CARD,,10275,TRUE,FALSE,15/01/25,0,366301830,509570528,126672,DEFAULT,10275,0,10275,76.04,89.73,0,0,-1,82,14,-6,FALSE,,,10185.27,N,PG,NON_POS_NORMAL,,NOT_INITIATED,
509929874,IRCTC E-ticketing,CAPTURED,WOLF_HDFC,,10,UPI,,11363,TRUE,FALSE,15/01/25,0,366351812,509929874,126672,HDFC,11363.6,0,11363.6,0,0,0,0,0,0,0,0,FALSE,,,11363.6,N,PG,UPI,16/01/25,PAID,AXIS
509585912,RELIANCE RETAIL LIMITED,CAPTURED,HDFC_FSS_IN_HOUSE,,4,EMI,MASTERCARD,21247,TRUE,FALSE,15/01/25,0,366305099,509585912,126672,HDFC,21247.7,0,21247.7,159.36,389.45,0,0,0,159,28,0,TRUE,330,0,20858.25,N,PG,PG_BRAND_EMI,16/01/25,PAID,AXIS
509192023,RELIANCE RETAIL LIMITED,CAPTURED,RBL,,4,EMI,VISA,10724,TRUE,FALSE,15/01/25,0,366268921,509192023,126672,RBL NODAL,10724.27,0,10724.27,0,205.23,0,0,0,0,0,0,TRUE,173,0,10519.04,N,PG,PG_BRAND_EMI,16/01/25,PAID,AXIS
509712173,DREAMPLUG PAYTECH SOLUTIONS PVT LTD,CAPTURED,Cyber_Source_AXIS,AXIS,1,CREDIT/DEBIT CARD,,20550,TRUE,FALSE,15/01/25,0,366335229,509712173,126672,DEFAULT,20550,0,20550,152.07,179.44,0,0,-2,164,29,-12,FALSE,,,20370.56,N,PG,NON_POS_NORMAL,,NOT_INITIATED,
509623247,DREAMPLUG PAYTECH SOLUTIONS PVT LTD,CAPTURED,Cyber_Source_AXIS,,1,CREDIT/DEBIT CARD,,1644,TRUE,FALSE,15/01/25,0,366312606,509623247,126672,DEFAULT,1644,0,1644,12.17,12.17,0,0,0,16,0,-4,FALSE,,,1631.83,N,PG,NON_POS_NORMAL,,NOT_INITIATED,
509734150,Zerodha Broking Limited,CAPTURED,BILLDESK,,3,NET BANKING,,375000,TRUE,FALSE,15/01/25,0,366337181,509734150,126672,HDFC,375000,0,375000,0,0,0,0,-675,3750,675,-3750,FALSE,,,375000,N,PG,PG_NET_BANKING,16/01/25,PAID,AXIS
509869409,DROGHERIA SELLERS PRIVATE LIMITED,CAPTURED,RBL,HDFC,1,CREDIT/DEBIT CARD,,1136,TRUE,FALSE,15/01/25,0,366347346,509869409,126672,RBL NODAL,1136.86,0,1136.86,17.05,17.05,0,0,0,0,0,17,FALSE,,,1119.81,N,PG,NON_POS_NORMAL,16/01/25,PAID,AXIS
509178982,Ease My Trip,CAPTURED,RBL,,1,CREDIT/DEBIT CARD,MASTERCARD,4541,TRUE,FALSE,15/01/25,0,366265971,509178982,126672,RBL NODAL,4541,0,4541,43.14,50.91,0,0,7,0,0,43,FALSE,,,4490.09,N,PG,NON_POS_NORMAL,16/01/25,PAID,AXIS
509276744,Sangeetha Mobiles Private Limited,CAPTURED,Cyber_Source_HDFC,,4,EMI,,63836,TRUE,FALSE,15/01/25,0,366275312,509276744,126672,HDFC,63836.65,0,63836.65,1468.24,1732.52,0,0,57,1149,206,319,FALSE,,,62104.13,N,PG,PG_BRAND_EMI,16/01/25,PAID,AXIS
509568614,RELIANCE RETAIL LIMITED,CAPTURED,HDFC_FSS_IN_HOUSE,,4,EMI,MASTERCARD,10724,TRUE,FALSE,15/01/25,0,366301669,509568614,126672,HDFC,10724.27,0,10724.27,80.43,205.23,0,0,0,80,14,0,TRUE,173,0,10519.04,N,PG,PG_BRAND_EMI,16/01/25,PAID,AXIS
509174419,RELIANCE RETAIL LIMITED,CAPTURED,HDFC_FSS_IN_HOUSE,,4,EMI,,21247,TRUE,FALSE,15/01/25,0,366266126,509174419,126672,HDFC,21247.7,0,21247.7,159.36,389.45,0,0,0,159,28,0,TRUE,330,0,20858.25,N,PG,PG_BRAND_EMI,16/01/25,PAID,AXIS
509338940,Samsung India Electronics Private Limited,CAPTURED,HDFC_FSS_IN_HOUSE,ICICI,4,EMI,MASTERCARD,37035,TRUE,FALSE,15/01/25,0,366278842,509338940,126672,HDFC,37035.76,0,37035.76,537.02,633.68,0,0,-20,648,116,-111,FALSE,,,36402.08,N,PG,PG_BANK_EMI,16/01/25,PAID,AXIS
509241267,Simpl,CAPTURED,Cyber_Source_AXIS,,1,CREDIT/DEBIT CARD,,1158,TRUE,FALSE,15/01/25,0,366272630,509241267,126672,DEFAULT,1158.9,0,1158.9,16.8,16.8,0,0,0,0,0,16,FALSE,,,1142.1,N,PG,NON_POS_NORMAL,,NOT_INITIATED,
509288234,DREAMPLUG PAYTECH SOLUTIONS PVT LTD,CAPTURED,Cyber_Source_AXIS,,1,CREDIT/DEBIT CARD,,12330,TRUE,FALSE,15/01/25,0,366275868,509288234,126672,DEFAULT,12330,0,12330,91.24,107.66,0,0,-5,123,22,-32,FALSE,,,12222.34,N,PG,NON_POS_NORMAL,,NOT_INITIATED,
509240693,Ease My Trip,CAPTURED,RBL,HDFC,1,CREDIT/DEBIT CARD,VISA,40782,TRUE,FALSE,15/01/25,0,366272555,509240693,126672,RBL NODAL,40782,0,40782,387.43,457.17,0,0,69,0,0,387,FALSE,,,40324.83,N,PG,NON_POS_NORMAL,16/01/25,PAID,AXIS
509210655,RELIANCE RETAIL LIMITED,CAPTURED,HDFC_FSS_IN_HOUSE,,4,EMI,,21247,TRUE,FALSE,15/01/25,0,366270304,509210655,126672,HDFC,21247.7,0,21247.7,159.36,389.45,0,0,0,159,28,0,TRUE,330,0,20858.25,N,PG,PG_BRAND_EMI,16/01/25,PAID,AXIS
509962767,IRCTC E-ticketing,PARTIALLY REFUNDED,WOLF_HDFC,,10,UPI,,4253,TRUE,FALSE,15/01/25,4100,366354124,509962767,126672,HDFC,4253.6,0,4253.6,0,0,0,0,0,0,0,0,FALSE,,,4253.6,N,PG,UPI,16/01/25,PAID,AXIS
508847373,Ease My Trip,CAPTURED,RBL,AXIS,1,CREDIT/DEBIT CARD,MASTERCARD,3910,TRUE,FALSE,15/01/25,0,366207774,508847373,126672,RBL NODAL,3910,0,3910,37.15,43.84,0,0,6,0,0,37,FALSE,,,3866.16,N,PG,NON_POS_NORMAL,16/01/25,PAID,AXIS
509831471,Poorvika Mobiles Private Limited,CAPTURED,Cyber_Source_AXIS,,4,EMI,VISA,83836,TRUE,FALSE,15/01/25,0,366344682,509831471,126672,DEFAULT,83836.88,0,83836.88,2095.92,2473.19,0,0,377,0,0,2095,FALSE,,,81363.69,N,PG,PG_BRAND_EMI,,NOT_INITIATED,
509510298,Housing.com,CAPTURED,HDFC_FSS_IN_HOUSE,,1,CREDIT/DEBIT CARD,,6120,TRUE,FALSE,15/01/25,0,366291699,509510298,126672,HDFC,6120,0,6120,68.54,80.88,0,0,12,0,0,68,FALSE,,,6039.12,N,PG,NON_POS_NORMAL,16/01/25,PAID,AXIS
508856440,DREAMPLUG PAYTECH SOLUTIONS PVT LTD,CAPTURED,Cyber_Source_AXIS,HDFC,1,CREDIT/DEBIT CARD,,51375,TRUE,FALSE,15/01/25,0,366207958,508856440,126672,DEFAULT,51375,0,51375,380.18,448.61,0,0,-5,411,73,-30,FALSE,,,50926.39,N,PG,NON_POS_NORMAL,,NOT_INITIATED,
509103237,RELIANCE RETAIL LIMITED,CAPTURED,HDFC_FSS_IN_HOUSE,,4,EMI,VISA,17564,TRUE,FALSE,15/01/25,0,366252335,509103237,126672,HDFC,17564.01,0,17564.01,131.73,324.97,0,0,0,131,23,0,TRUE,275,0,17239.04,N,PG,PG_BRAND_EMI,16/01/25,PAID,AXIS
509732385,DREAMPLUG PAYTECH SOLUTIONS PVT LTD,CAPTURED,Cyber_Source_AXIS,,1,CREDIT/DEBIT CARD,,10275,TRUE,FALSE,15/01/25,0,366336833,509732385,126672,DEFAULT,10275,0,10275,76.04,89.73,0,0,-4,102,18,-26,FALSE,,,10185.27,N,PG,NON_POS_NORMAL,,NOT_INITIATED,
509591873,DREAMPLUG PAYTECH SOLUTIONS PVT LTD,CAPTURED,Cyber_Source_AXIS,,1,CREDIT/DEBIT CARD,,8220,TRUE,FALSE,15/01/25,0,366306237,509591873,126672,DEFAULT,8220,0,8220,60.83,71.78,0,0,-3,82,14,-21,FALSE,,,8148.22,N,PG,NON_POS_NORMAL,,NOT_INITIATED,
509340629,DREAMPLUG PAYTECH SOLUTIONS PVT LTD,CAPTURED,Cyber_Source_AXIS,Indusind_Bank,1,CREDIT/DEBIT CARD,,1028,TRUE,FALSE,15/01/25,0,366278981,509340629,126672,DEFAULT,1028,0,1028,7.61,7.61,0,0,0,10,0,-2,FALSE,,,1020.39,N,PG,NON_POS_NORMAL,,NOT_INITIATED,
509116425,DREAMPLUG PAYTECH SOLUTIONS PVT LTD,CAPTURED,Cyber_Source_AXIS,Indusind_Bank,1,CREDIT/DEBIT CARD,,51375,TRUE,FALSE,15/01/25,0,366254763,509116425,126672,DEFAULT,51375,0,51375,380.18,448.61,0,0,-24,513,92,-133,FALSE,,,50926.39,N,PG,NON_POS_NORMAL,,NOT_INITIATED,
509135147,Ease My Trip,CAPTURED,RBL,,1,CREDIT/DEBIT CARD,MASTERCARD,3030,TRUE,FALSE,15/01/25,0,366257711,509135147,126672,RBL NODAL,3030,0,3030,28.79,33.97,0,0,5,0,0,28,FALSE,,,2996.03,N,PG,NON_POS_NORMAL,16/01/25,PAID,AXIS
509766051,DREAMPLUG PAYTECH SOLUTIONS PVT LTD,CAPTURED,Cyber_Source_AXIS,AXIS,1,CREDIT/DEBIT CARD,,61650,TRUE,FALSE,15/01/25,0,366339790,509766051,126672,DEFAULT,61650,0,61650,456.21,538.33,0,0,-28,616,110,-160,FALSE,,,61111.67,N,PG,NON_POS_NORMAL,,NOT_INITIATED,
509678576,DREAMPLUG PAYTECH SOLUTIONS PVT LTD,CAPTURED,Cyber_Source_AXIS,,1,CREDIT/DEBIT CARD,,1233,TRUE,FALSE,15/01/25,0,366328348,509678576,126672,DEFAULT,1233,0,1233,9.12,9.12,0,0,0,12,0,-3,FALSE,,,1223.88,N,PG,NON_POS_NORMAL,,NOT_INITIATED,
508953046,DREAMPLUG PAYTECH SOLUTIONS PVT LTD,CAPTURED,Cyber_Source_AXIS,AXIS,1,CREDIT/DEBIT CARD,,59595,TRUE,FALSE,15/01/25,0,366217272,508953046,126672,DEFAULT,59595,0,59595,441,520.38,0,0,-6,476,85,-35,FALSE,,,59074.62,N,PG,NON_POS_NORMAL,,NOT_INITIATED,
508907042,DREAMPLUG PAYTECH SOLUTIONS PVT LTD,CAPTURED,Cyber_Source_AXIS,AXIS,1,CREDIT/DEBIT CARD,,5138,TRUE,FALSE,15/01/25,0,366210571,508907042,126672,DEFAULT,5138,0,5138,38.02,44.86,0,0,0,41,7,-3,FALSE,,,5093.14,N,PG,NON_POS_NORMAL,,NOT_INITIATED,
509965494,COMMODUM GROCERIES PRIVATE LIMITED,CAPTURED,RBL,,1,CREDIT/DEBIT CARD,,161,TRUE,FALSE,15/01/25,0,366354301,509965494,126672,RBL NODAL,161.94,0,161.94,2.43,2.43,0,0,0,0,0,2,FALSE,,,159.51,N,PG,NON_POS_NORMAL,16/01/25,PAID,AXIS
509517909,RELIANCE RETAIL LIMITED,CAPTURED,HDFC_FSS_IN_HOUSE,,4,EMI,VISA,10724,TRUE,FALSE,15/01/25,0,366293079,509517909,126672,HDFC,10724.27,0,10724.27,80.43,205.23,0,0,0,80,14,0,TRUE,173,0,10519.04,N,PG,PG_BRAND_EMI,16/01/25,PAID,AXIS
509556726,DREAMPLUG PAYTECH SOLUTIONS PVT LTD,CAPTURED,Cyber_Source_AXIS,,1,CREDIT/DEBIT CARD,,24969,TRUE,FALSE,15/01/25,0,366299295,509556726,126672,DEFAULT,24969,0,24969,184.77,218.03,0,0,-11,249,44,-64,FALSE,,,24750.97,N,PG,NON_POS_NORMAL,,NOT_INITIATED,
509327059,DREAMPLUG PAYTECH SOLUTIONS PVT LTD,CAPTURED,Cyber_Source_AXIS,,1,CREDIT/DEBIT CARD,,10275,TRUE,FALSE,15/01/25,0,366278244,509327059,126672,DEFAULT,10275,0,10275,76.04,89.73,0,0,-4,102,18,-26,FALSE,,,10185.27,N,PG,NON_POS_NORMAL,,NOT_INITIATED,
509977825,DROGHERIA SELLERS PRIVATE LIMITED,CAPTURED,RBL,,1,CREDIT/DEBIT CARD,,1030,TRUE,FALSE,15/01/25,0,366354952,509977825,126672,RBL NODAL,1030.72,0,1030.72,15.46,15.46,0,0,0,0,0,15,FALSE,,,1015.26,N,PG,NON_POS_NORMAL,16/01/25,PAID,AXIS
509819208,DROGHERIA SELLERS PRIVATE LIMITED,CAPTURED,RBL,HDFC,1,CREDIT/DEBIT CARD,,202,TRUE,FALSE,15/01/25,0,366343902,509819208,126672,RBL NODAL,202.78,0,202.78,3.04,3.04,0,0,0,0,0,3,FALSE,,,199.74,N,PG,NON_POS_NORMAL,16/01/25,PAID,AXIS
509760890,DREAMPLUG PAYTECH SOLUTIONS PVT LTD,CAPTURED,Cyber_Source_AXIS,ICICI,1,CREDIT/DEBIT CARD,MASTERCARD,2055,TRUE,FALSE,15/01/25,0,366339446,509760890,126672,DEFAULT,2055,0,2055,15.21,17.95,0,0,0,16,2,-1,FALSE,,,2037.05,N,PG,NON_POS_NORMAL,,NOT_INITIATED,
508923730,Flipkart Internet Pvt Ltd,CAPTURED,HDFC_FSS_IN_HOUSE,HDFC,4,EMI,MASTERCARD,46786,TRUE,FALSE,15/01/25,0,366211343,508923730,126672,HDFC,46786,0,46786,865.54,1021.34,0,0,12,795,143,70,FALSE,,,45764.66,N,PG,PG_BANK_EMI,16/01/25,PAID,AXIS
509695195,Housing.com,CAPTURED,Cyber_Source_AXIS,,1,CREDIT/DEBIT CARD,,9933,TRUE,FALSE,15/01/25,0,366331922,509695195,126672,DEFAULT,9933,0,9933,178.79,210.97,0,0,32,0,0,178,FALSE,,,9722.03,N,PG,NON_POS_NORMAL,,NOT_INITIATED,
509508231,DREAMPLUG PAYTECH SOLUTIONS PVT LTD,CAPTURED,Cyber_Source_AXIS,,1,CREDIT/DEBIT CARD,,25688,TRUE,FALSE,15/01/25,0,366291372,509508231,126672,DEFAULT,25688,0,25688,190.09,224.31,0,0,-12,256,46,-66,FALSE,,,25463.69,N,PG,NON_POS_NORMAL,,NOT_INITIATED,
509676332,Umang Business Consultant Private Limited,CAPTURED,HDFC_FSS_IN_HOUSE,,4,EMI,MASTERCARD,85326,TRUE,FALSE,15/01/25,0,366328452,509676332,126672,HDFC,85326.79,0,85326.79,1962.52,2315.77,0,0,76,1535,276,426,FALSE,,,83011.02,N,PG,PG_BANK_EMI,16/01/25,PAID,AXIS
509906081,DREAMPLUG PAYTECH SOLUTIONS PVT LTD,CAPTURED,Cyber_Source_AXIS,,1,CREDIT/DEBIT CARD,VISA,11303,TRUE,FALSE,15/01/25,0,366350111,509906081,126672,DEFAULT,11303,0,11303,83.64,98.7,0,0,-5,113,20,-29,FALSE,,,11204.3,N,PG,NON_POS_NORMAL,,NOT_INITIATED,
509444865,Ease My Trip,CAPTURED,RBL,HDFC,1,CREDIT/DEBIT CARD,MASTERCARD,11833,TRUE,FALSE,15/01/25,0,366284634,509444865,126672,RBL NODAL,11833,0,11833,112.41,132.64,0,0,20,0,0,112,FALSE,,,11700.36,N,PG,NON_POS_NORMAL,16/01/25,PAID,AXIS
509871005,DREAMPLUG PAYTECH SOLUTIONS PVT LTD,CAPTURED,Cyber_Source_AXIS,,1,CREDIT/DEBIT CARD,,12330,TRUE,FALSE,15/01/25,0,366347483,509871005,126672,DEFAULT,12330,0,12330,91.24,107.66,0,0,-5,123,22,-32,FALSE,,,12222.34,N,PG,NON_POS_NORMAL,,NOT_INITIATED,
